"","year","station","length","sex","reg_area","fmp"
"6907",2019,2017,70,"M","2B","CAN"
"6908",2019,2017,67,"M","2B","CAN"
"6909",2019,2017,76,"F","2B","CAN"
"6910",2019,2017,67,"M","2B","CAN"
"6911",2019,2018,60,"F","2B","CAN"
"6912",2019,2018,57,"F","2B","CAN"
"6913",2019,2018,60,"F","2B","CAN"
"6914",2019,2018,65,"F","2B","CAN"
"6915",2019,2018,70,"M","2B","CAN"
"6916",2019,2019,69,"M","2B","CAN"
"6917",2019,2019,88,"F","2B","CAN"
"6918",2019,2019,84,"F","2B","CAN"
"6919",2019,2019,84,"F","2B","CAN"
"6920",2019,2019,68,"M","2B","CAN"
"6921",2019,2020,62,"M","2B","CAN"
"6922",2019,2020,84,"F","2B","CAN"
"6923",2019,2020,65,"M","2B","CAN"
"6924",2019,2020,61,"F","2B","CAN"
"6925",2019,2020,77,"F","2B","CAN"
"6926",2019,2021,61,"F","2B","CAN"
"6927",2019,2021,55,"F","2B","CAN"
"6928",2019,2021,68,"F","2B","CAN"
"6929",2019,2021,65,"F","2B","CAN"
"6930",2019,2021,88,"F","2B","CAN"
"6931",2019,2023,71,"F","2B","CAN"
"6932",2019,2023,88,"F","2B","CAN"
"6933",2019,2023,81,"F","2B","CAN"
"6934",2019,2023,83,"F","2B","CAN"
"6935",2019,2023,84,"F","2B","CAN"
"6936",2019,2024,87,"F","2B","CAN"
"6937",2019,2024,83,"F","2B","CAN"
"6938",2019,2024,77,"F","2B","CAN"
"6939",2019,2024,83,"F","2B","CAN"
"6940",2019,2024,78,"F","2B","CAN"
"6941",2019,2025,81,"F","2B","CAN"
"6942",2019,2025,75,"F","2B","CAN"
"6943",2019,2025,86,"F","2B","CAN"
"6944",2019,2025,89,"F","2B","CAN"
"6945",2019,2025,79,"F","2B","CAN"
"6946",2019,2026,57,"F","2B","CAN"
"6947",2019,2026,58,"F","2B","CAN"
"6948",2019,2026,64,"M","2B","CAN"
"6949",2019,2026,72,"M","2B","CAN"
"6950",2019,2026,63,"M","2B","CAN"
"6951",2019,2027,81,"F","2B","CAN"
"6952",2019,2027,78,"F","2B","CAN"
"6953",2019,2027,83,"F","2B","CAN"
"6954",2019,2027,91,"F","2B","CAN"
"6955",2019,2027,79,"F","2B","CAN"
"6956",2019,2028,76,"F","2B","CAN"
"6957",2019,2028,75,"F","2B","CAN"
"6958",2019,2028,79,"F","2B","CAN"
"6959",2019,2028,76,"F","2B","CAN"
"6960",2019,2028,83,"F","2B","CAN"
"6961",2019,2029,61,"M","2B","CAN"
"6962",2019,2029,62,"M","2B","CAN"
"6963",2019,2029,62,"F","2B","CAN"
"6964",2019,2029,70,"F","2B","CAN"
"6965",2019,2029,74,"F","2B","CAN"
"6966",2019,2030,84,"F","2B","CAN"
"6967",2019,2030,81,"F","2B","CAN"
"6968",2019,2030,83,"F","2B","CAN"
"6969",2019,2030,81,"F","2B","CAN"
"6970",2019,2030,65,"M","2B","CAN"
"6971",2019,2031,69,"F","2B","CAN"
"6972",2019,2031,67,"M","2B","CAN"
"6973",2019,2031,89,"F","2B","CAN"
"6974",2019,2031,73,"M","2B","CAN"
"6975",2019,2031,69,"M","2B","CAN"
"6976",2019,2032,75,"F","2B","CAN"
"6977",2019,2032,78,"F","2B","CAN"
"6978",2019,2032,83,"F","2B","CAN"
"6979",2019,2032,72,"F","2B","CAN"
"6980",2019,2032,87,"F","2B","CAN"
"6981",2019,2033,72,"F","2B","CAN"
"6982",2019,2033,93,"F","2B","CAN"
"6983",2019,2033,74,"F","2B","CAN"
"6984",2019,2033,78,"F","2B","CAN"
"6985",2019,2033,70,"F","2B","CAN"
"6986",2019,2034,90,"F","2B","CAN"
"6987",2019,2034,84,"F","2B","CAN"
"6988",2019,2034,80,"F","2B","CAN"
"6989",2019,2034,84,"F","2B","CAN"
"6990",2019,2034,87,"F","2B","CAN"
"6991",2019,2035,78,"F","2B","CAN"
"6992",2019,2035,88,"F","2B","CAN"
"6993",2019,2035,81,"F","2B","CAN"
"6994",2019,2035,74,"F","2B","CAN"
"6995",2019,2035,89,"F","2B","CAN"
"6996",2019,2037,66,"M","2B","CAN"
"6997",2019,2037,67,"F","2B","CAN"
"6998",2019,2037,69,"F","2B","CAN"
"6999",2019,2037,85,"F","2B","CAN"
"7000",2019,2037,90,"F","2B","CAN"
"7001",2019,2038,74,"F","2B","CAN"
"7002",2019,2038,82,"F","2B","CAN"
"7003",2019,2038,78,"F","2B","CAN"
"7004",2019,2038,77,"F","2B","CAN"
"7005",2019,2038,76,"F","2B","CAN"
"7006",2019,2039,90,"F","2B","CAN"
"7007",2019,2039,88,"U","2B","CAN"
"7008",2019,2039,87,"U","2B","CAN"
"7009",2019,2039,85,"F","2B","CAN"
"7010",2019,2039,73,"F","2B","CAN"
"7011",2019,2040,86,"F","2B","CAN"
"7012",2019,2040,80,"F","2B","CAN"
"7013",2019,2040,79,"F","2B","CAN"
"7014",2019,2040,84,"F","2B","CAN"
"7015",2019,2041,65,"F","2B","CAN"
"7016",2019,2042,92,"F","2B","CAN"
"7017",2019,2043,66,"M","2B","CAN"
"7018",2019,2044,77,"F","2B","CAN"
"7019",2019,2044,89,"F","2B","CAN"
"7020",2019,2044,89,"F","2B","CAN"
"7021",2019,2044,84,"F","2B","CAN"
"7022",2019,2044,86,"F","2B","CAN"
"7023",2019,2045,77,"F","2B","CAN"
"7024",2019,2045,73,"F","2B","CAN"
"7025",2019,2045,88,"F","2B","CAN"
"7026",2019,2045,84,"F","2B","CAN"
"7027",2019,2045,89,"F","2B","CAN"
"7028",2019,2046,78,"F","2B","CAN"
"7029",2019,2047,83,"F","2B","CAN"
"7030",2019,2047,72,"F","2B","CAN"
"7031",2019,2047,85,"F","2B","CAN"
"7032",2019,2047,80,"F","2B","CAN"
"7033",2019,2047,84,"F","2B","CAN"
"7034",2019,2048,78,"F","2B","CAN"
"7035",2019,2048,75,"F","2B","CAN"
"7036",2019,2048,77,"F","2B","CAN"
"7037",2019,2048,78,"F","2B","CAN"
"7038",2019,2048,80,"F","2B","CAN"
"7039",2019,2049,82,"F","2B","CAN"
"7040",2019,2049,81,"F","2B","CAN"
"7041",2019,2049,81,"F","2B","CAN"
"7042",2019,2049,87,"F","2B","CAN"
"7043",2019,2049,88,"F","2B","CAN"
"7044",2019,2050,94,"F","2B","CAN"
"7045",2019,2050,69,"M","2B","CAN"
"7046",2019,2050,84,"F","2B","CAN"
"7047",2019,2050,89,"F","2B","CAN"
"7048",2019,2050,90,"F","2B","CAN"
"7049",2019,2051,86,"F","2B","CAN"
"7050",2019,2051,93,"F","2B","CAN"
"7051",2019,2051,93,"F","2B","CAN"
"7052",2019,2054,62,"F","2B","CAN"
"7053",2019,2056,88,"F","2B","CAN"
"7054",2019,2056,90,"F","2B","CAN"
"7055",2019,2056,77,"F","2B","CAN"
"7056",2019,2056,70,"F","2B","CAN"
"7057",2019,2056,70,"F","2B","CAN"
"7058",2019,2057,71,"F","2B","CAN"
"7059",2019,2057,74,"F","2B","CAN"
"7060",2019,2057,65,"M","2B","CAN"
"7061",2019,2057,65,"M","2B","CAN"
"7062",2019,2058,71,"F","2B","CAN"
"7063",2019,2059,67,"M","2B","CAN"
"7064",2019,2059,89,"F","2B","CAN"
"7065",2019,2059,58,"M","2B","CAN"
"7066",2019,2059,77,"F","2B","CAN"
"7067",2019,2059,71,"M","2B","CAN"
"7068",2019,2060,83,"M","2B","CAN"
"7069",2019,2060,65,"M","2B","CAN"
"7070",2019,2063,76,"F","2B","CAN"
"7071",2019,2063,83,"F","2B","CAN"
"7072",2019,2063,76,"F","2B","CAN"
"7073",2019,2063,93,"F","2B","CAN"
"7074",2019,2063,72,"F","2B","CAN"
"7075",2019,2064,85,"F","2B","CAN"
"7076",2019,2064,84,"F","2B","CAN"
"7077",2019,2064,86,"F","2B","CAN"
"7078",2019,2064,86,"F","2B","CAN"
"7079",2019,2064,77,"F","2B","CAN"
"7080",2019,2065,77,"F","2B","CAN"
"7081",2019,2067,57,"F","2B","CAN"
"7082",2019,2067,59,"M","2B","CAN"
"7083",2019,2067,83,"F","2B","CAN"
"7084",2019,2067,64,"M","2B","CAN"
"7085",2019,2067,64,"M","2B","CAN"
"7086",2019,2068,70,"M","2B","CAN"
"7087",2019,2068,61,"F","2B","CAN"
"7088",2019,2068,78,"F","2B","CAN"
"7089",2019,2068,67,"F","2B","CAN"
"7090",2019,2068,67,"F","2B","CAN"
"7091",2019,2069,62,"F","2B","CAN"
"7092",2019,2069,70,"M","2B","CAN"
"7093",2019,2069,64,"F","2B","CAN"
"7094",2019,2069,83,"F","2B","CAN"
"7095",2019,2069,62,"F","2B","CAN"
"7096",2019,2070,72,"M","2B","CAN"
"7097",2019,2070,70,"F","2B","CAN"
"7098",2019,2071,84,"F","2B","CAN"
"7099",2019,2071,78,"F","2B","CAN"
"7100",2019,2073,68,"M","2B","CAN"
"7101",2019,2073,84,"F","2B","CAN"
"7102",2019,2073,66,"M","2B","CAN"
"7103",2019,2074,66,"M","2B","CAN"
"7104",2019,2074,68,"M","2B","CAN"
"7105",2019,2074,62,"M","2B","CAN"
"7106",2019,2074,59,"M","2B","CAN"
"7107",2019,2074,66,"M","2B","CAN"
"7108",2019,2075,68,"M","2B","CAN"
"7109",2019,2075,60,"M","2B","CAN"
"7110",2019,2075,83,"F","2B","CAN"
"7111",2019,2075,59,"M","2B","CAN"
"7112",2019,2075,68,"M","2B","CAN"
"7113",2019,2076,64,"F","2B","CAN"
"7114",2019,2076,70,"M","2B","CAN"
"7115",2019,2076,66,"M","2B","CAN"
"7116",2019,2076,59,"M","2B","CAN"
"7117",2019,2076,62,"M","2B","CAN"
"7118",2019,2077,66,"M","2B","CAN"
"7119",2019,2077,77,"F","2B","CAN"
"7120",2019,2077,81,"F","2B","CAN"
"7121",2019,2077,83,"F","2B","CAN"
"7122",2019,2079,78,"F","2B","CAN"
"7123",2019,2079,84,"F","2B","CAN"
"7124",2019,2079,64,"F","2B","CAN"
"7125",2019,2079,59,"F","2B","CAN"
"7126",2019,2079,90,"F","2B","CAN"
"7127",2019,2080,61,"M","2B","CAN"
"7128",2019,2080,58,"F","2B","CAN"
"7129",2019,2080,71,"M","2B","CAN"
"7130",2019,2080,65,"M","2B","CAN"
"7131",2019,2080,84,"F","2B","CAN"
"7132",2019,2081,63,"M","2B","CAN"
"7133",2019,2081,67,"M","2B","CAN"
"7134",2019,2081,66,"M","2B","CAN"
"7135",2019,2081,65,"F","2B","CAN"
"7136",2019,2081,62,"M","2B","CAN"
"7137",2019,2082,62,"F","2B","CAN"
"7138",2019,2082,78,"F","2B","CAN"
"7139",2019,2082,79,"F","2B","CAN"
"7140",2019,2082,84,"F","2B","CAN"
"7141",2019,2082,87,"F","2B","CAN"
"7142",2019,2084,69,"M","2B","CAN"
"7143",2019,2084,60,"F","2B","CAN"
"7144",2019,2084,70,"M","2B","CAN"
"7145",2019,2084,83,"F","2B","CAN"
"7146",2019,2084,68,"M","2B","CAN"
"7147",2019,2085,67,"M","2B","CAN"
"7148",2019,2085,67,"M","2B","CAN"
"7149",2019,2085,66,"M","2B","CAN"
"7150",2019,2085,68,"M","2B","CAN"
"7151",2019,2085,67,"M","2B","CAN"
"7152",2019,2086,59,"F","2B","CAN"
"7153",2019,2086,58,"F","2B","CAN"
"7154",2019,2086,79,"F","2B","CAN"
"7155",2019,2086,79,"F","2B","CAN"
"7156",2019,2086,57,"F","2B","CAN"
"7157",2019,2087,67,"F","2B","CAN"
"7158",2019,2087,63,"M","2B","CAN"
"7159",2019,2087,59,"F","2B","CAN"
"7160",2019,2087,65,"F","2B","CAN"
"7161",2019,2087,67,"F","2B","CAN"
"7162",2019,2088,73,"F","2B","CAN"
"7163",2019,2088,84,"F","2B","CAN"
"7164",2019,2088,57,"F","2B","CAN"
"7165",2019,2088,58,"M","2B","CAN"
"7166",2019,2088,61,"F","2B","CAN"
"7167",2019,2089,67,"M","2B","CAN"
"7168",2019,2089,65,"F","2B","CAN"
"7169",2019,2089,64,"M","2B","CAN"
"7170",2019,2089,68,"M","2B","CAN"
"7171",2019,2089,75,"F","2B","CAN"
"7172",2019,2090,67,"F","2B","CAN"
"7173",2019,2090,75,"F","2B","CAN"
"7174",2019,2090,82,"F","2B","CAN"
"7175",2019,2090,66,"M","2B","CAN"
"7176",2019,2090,86,"F","2B","CAN"
"7177",2019,2091,69,"M","2B","CAN"
"7178",2019,2091,83,"F","2B","CAN"
"7179",2019,2091,78,"F","2B","CAN"
"7180",2019,2091,85,"F","2B","CAN"
"7181",2019,2091,73,"M","2B","CAN"
"7182",2019,2092,73,"F","2B","CAN"
"7183",2019,2092,57,"M","2B","CAN"
"7184",2019,2092,70,"F","2B","CAN"
"7185",2019,2092,61,"M","2B","CAN"
"7186",2019,2092,71,"F","2B","CAN"
"7187",2019,2093,70,"M","2B","CAN"
"7188",2019,2093,84,"F","2B","CAN"
"7189",2019,2095,65,"F","2B","CAN"
"7190",2019,2095,69,"M","2B","CAN"
"7191",2019,2095,72,"F","2B","CAN"
"7192",2019,2095,88,"F","2B","CAN"
"7193",2019,2095,63,"M","2B","CAN"
"7194",2019,2096,52,"F","2B","CAN"
"7195",2019,2096,62,"F","2B","CAN"
"7196",2019,2096,65,"M","2B","CAN"
"7197",2019,2096,69,"M","2B","CAN"
"7198",2019,2096,62,"M","2B","CAN"
"7199",2019,2097,77,"F","2B","CAN"
"7200",2019,2097,66,"M","2B","CAN"
"7201",2019,2097,79,"F","2B","CAN"
"7202",2019,2097,86,"F","2B","CAN"
"7203",2019,2097,69,"M","2B","CAN"
"7204",2019,2098,74,"F","2B","CAN"
"7205",2019,2098,78,"F","2B","CAN"
"7206",2019,2098,70,"F","2B","CAN"
"7207",2019,2098,63,"F","2B","CAN"
"7208",2019,2098,66,"M","2B","CAN"
"7209",2019,2099,59,"F","2B","CAN"
"7210",2019,2099,87,"F","2B","CAN"
"7211",2019,2099,93,"F","2B","CAN"
"7212",2019,2099,79,"F","2B","CAN"
"7213",2019,2099,83,"F","2B","CAN"
"7214",2019,2099,71,"M","2B","CAN"
"7215",2019,2099,82,"F","2B","CAN"
"7216",2019,2099,86,"F","2B","CAN"
"7217",2019,2099,71,"F","2B","CAN"
"7218",2019,2099,94,"F","2B","CAN"
"7219",2019,2100,65,"M","2B","CAN"
"7220",2019,2100,67,"F","2B","CAN"
"7221",2019,2100,86,"F","2B","CAN"
"7222",2019,2100,63,"F","2B","CAN"
"7223",2019,2100,67,"M","2B","CAN"
"7224",2019,2101,66,"F","2B","CAN"
"7225",2019,2101,63,"M","2B","CAN"
"7226",2019,2101,67,"M","2B","CAN"
"7227",2019,2101,60,"F","2B","CAN"
"7228",2019,2101,60,"F","2B","CAN"
"7229",2019,2103,71,"F","2B","CAN"
"7230",2019,2103,74,"F","2B","CAN"
"7231",2019,2103,66,"M","2B","CAN"
"7232",2019,2103,68,"M","2B","CAN"
"7233",2019,2103,61,"F","2B","CAN"
"7234",2019,2104,74,"F","2B","CAN"
"7235",2019,2104,65,"F","2B","CAN"
"7236",2019,2104,82,"F","2B","CAN"
"7237",2019,2104,81,"F","2B","CAN"
"7238",2019,2104,76,"F","2B","CAN"
"7239",2019,2105,67,"M","2B","CAN"
"7240",2019,2105,83,"F","2B","CAN"
"7241",2019,2106,67,"M","2B","CAN"
"7242",2019,2106,92,"F","2B","CAN"
"7243",2019,2106,67,"M","2B","CAN"
"7244",2019,2106,80,"F","2B","CAN"
"7245",2019,2106,61,"M","2B","CAN"
"7246",2019,2107,70,"M","2B","CAN"
"7247",2019,2107,67,"F","2B","CAN"
"7248",2019,2107,63,"F","2B","CAN"
"7249",2019,2107,82,"F","2B","CAN"
"7250",2019,2107,85,"F","2B","CAN"
"7251",2019,2107,65,"M","2B","CAN"
"7252",2019,2107,67,"F","2B","CAN"
"7253",2019,2107,79,"F","2B","CAN"
"7254",2019,2107,74,"M","2B","CAN"
"7255",2019,2107,86,"F","2B","CAN"
"7256",2019,2107,85,"F","2B","CAN"
"7257",2019,2108,52,"M","2B","CAN"
"7258",2019,2108,65,"F","2B","CAN"
"7259",2019,2108,59,"M","2B","CAN"
"7260",2019,2108,62,"F","2B","CAN"
"7261",2019,2108,64,"F","2B","CAN"
"7262",2019,2109,61,"M","2B","CAN"
"7263",2019,2109,71,"M","2B","CAN"
"7264",2019,2109,72,"F","2B","CAN"
"7265",2019,2109,67,"M","2B","CAN"
"7266",2019,2109,66,"F","2B","CAN"
"7267",2019,2110,67,"M","2B","CAN"
"7268",2019,2110,54,"M","2B","CAN"
"7269",2019,2110,68,"F","2B","CAN"
"7270",2019,2110,65,"M","2B","CAN"
"7271",2019,2110,65,"M","2B","CAN"
"7272",2019,2111,70,"F","2B","CAN"
"7273",2019,2111,67,"M","2B","CAN"
"7274",2019,2111,78,"F","2B","CAN"
"7275",2019,2111,69,"F","2B","CAN"
"7276",2019,2111,58,"M","2B","CAN"
"7277",2019,2112,76,"F","2B","CAN"
"7278",2019,2112,78,"F","2B","CAN"
"7279",2019,2112,73,"M","2B","CAN"
"7280",2019,2112,81,"F","2B","CAN"
"7281",2019,2113,55,"F","2B","CAN"
"7282",2019,2113,65,"M","2B","CAN"
"7283",2019,2113,67,"F","2B","CAN"
"7284",2019,2113,71,"F","2B","CAN"
"7285",2019,2113,80,"F","2B","CAN"
"7286",2019,2114,49,"F","2B","CAN"
"7287",2019,2114,73,"F","2B","CAN"
"7288",2019,2114,67,"M","2B","CAN"
"7289",2019,2114,78,"F","2B","CAN"
"7290",2019,2114,65,"M","2B","CAN"
"7291",2019,2115,64,"M","2B","CAN"
"7292",2019,2115,73,"M","2B","CAN"
"7293",2019,2115,68,"M","2B","CAN"
"7294",2019,2115,58,"F","2B","CAN"
"7295",2019,2115,60,"M","2B","CAN"
"7296",2019,2117,56,"M","2B","CAN"
"7297",2019,2117,56,"M","2B","CAN"
"7298",2019,2117,51,"F","2B","CAN"
"7299",2019,2117,66,"M","2B","CAN"
"7300",2019,2117,55,"F","2B","CAN"
"7301",2019,2118,66,"F","2B","CAN"
"7302",2019,2118,93,"F","2B","CAN"
"7303",2019,2118,74,"F","2B","CAN"
"7304",2019,2118,71,"M","2B","CAN"
"7305",2019,2118,55,"F","2B","CAN"
"7306",2019,2119,82,"F","2B","CAN"
"7307",2019,2119,88,"F","2B","CAN"
"7308",2019,2119,75,"F","2B","CAN"
"7309",2019,2119,75,"F","2B","CAN"
"7310",2019,2119,91,"F","2B","CAN"
"7311",2019,2120,62,"F","2B","CAN"
"7312",2019,2120,74,"F","2B","CAN"
"7313",2019,2120,70,"F","2B","CAN"
"7314",2019,2120,83,"F","2B","CAN"
"7315",2019,2120,71,"M","2B","CAN"
"7316",2019,2121,68,"F","2B","CAN"
"7317",2019,2121,67,"F","2B","CAN"
"7318",2019,2121,69,"M","2B","CAN"
"7319",2019,2121,80,"F","2B","CAN"
"7320",2019,2121,79,"F","2B","CAN"
"7321",2019,2122,69,"M","2B","CAN"
"7322",2019,2122,58,"F","2B","CAN"
"7323",2019,2122,70,"F","2B","CAN"
"7324",2019,2122,61,"F","2B","CAN"
"7325",2019,2122,65,"F","2B","CAN"
"7326",2019,2123,70,"M","2B","CAN"
"7327",2019,2123,65,"M","2B","CAN"
"7328",2019,2123,72,"M","2B","CAN"
"7329",2019,2123,69,"M","2B","CAN"
"7330",2019,2123,67,"M","2B","CAN"
"7331",2019,2124,85,"F","2B","CAN"
"7332",2019,2124,80,"F","2B","CAN"
"7333",2019,2124,63,"M","2B","CAN"
"7334",2019,2124,80,"F","2B","CAN"
"7335",2019,2124,73,"F","2B","CAN"
"7336",2019,2125,73,"F","2B","CAN"
"7337",2019,2125,69,"M","2B","CAN"
"7338",2019,2125,78,"F","2B","CAN"
"7339",2019,2125,71,"F","2B","CAN"
"7340",2019,2125,76,"F","2B","CAN"
"7341",2019,2126,56,"F","2B","CAN"
"7342",2019,2126,72,"F","2B","CAN"
"7343",2019,2126,69,"F","2B","CAN"
"7344",2019,2126,75,"F","2B","CAN"
"7345",2019,2126,63,"M","2B","CAN"
"7346",2019,2127,55,"M","2B","CAN"
"7347",2019,2127,54,"F","2B","CAN"
"7348",2019,2127,74,"F","2B","CAN"
"7349",2019,2127,91,"F","2B","CAN"
"7350",2019,2127,70,"M","2B","CAN"
"7351",2019,2128,90,"F","2B","CAN"
"7352",2019,2128,87,"F","2B","CAN"
"7353",2019,2128,90,"F","2B","CAN"
"7354",2019,2128,93,"F","2B","CAN"
"7355",2019,2128,75,"F","2B","CAN"
"7356",2019,2129,78,"F","2B","CAN"
"7357",2019,2129,69,"M","2B","CAN"
"7358",2019,2129,73,"F","2B","CAN"
"7359",2019,2129,67,"M","2B","CAN"
"7360",2019,2129,80,"F","2B","CAN"
"7361",2019,2130,65,"M","2B","CAN"
"7362",2019,2130,70,"M","2B","CAN"
"7363",2019,2130,79,"F","2B","CAN"
"7364",2019,2130,70,"M","2B","CAN"
"7365",2019,2130,74,"M","2B","CAN"
"7366",2019,2131,81,"F","2B","CAN"
"7367",2019,2131,83,"F","2B","CAN"
"7368",2019,2131,67,"M","2B","CAN"
"7369",2019,2131,62,"M","2B","CAN"
"7370",2019,2131,68,"M","2B","CAN"
"7371",2019,2132,94,"F","2B","CAN"
"7372",2019,2132,84,"F","2B","CAN"
"7373",2019,2132,59,"M","2B","CAN"
"7374",2019,2132,64,"M","2B","CAN"
"7375",2019,2132,81,"F","2B","CAN"
"7376",2019,2133,76,"F","2B","CAN"
"7377",2019,2133,79,"F","2B","CAN"
"7378",2019,2133,69,"M","2B","CAN"
"7379",2019,2133,63,"F","2B","CAN"
"7380",2019,2133,76,"F","2B","CAN"
"7381",2019,2134,81,"F","2B","CAN"
"7382",2019,2134,70,"F","2B","CAN"
"7383",2019,2134,81,"F","2B","CAN"
"7384",2019,2134,75,"F","2B","CAN"
"7385",2019,2134,96,"F","2B","CAN"
"7386",2019,2135,70,"M","2B","CAN"
"7387",2019,2135,76,"U","2B","CAN"
"7388",2019,2135,85,"F","2B","CAN"
"7389",2019,2136,65,"F","2B","CAN"
"7390",2019,2136,78,"F","2B","CAN"
"7391",2019,2136,71,"F","2B","CAN"
"7392",2019,2136,62,"F","2B","CAN"
"7393",2019,2136,59,"M","2B","CAN"
"7394",2019,2137,77,"F","2B","CAN"
"7395",2019,2137,77,"F","2B","CAN"
"7396",2019,2137,71,"F","2B","CAN"
"7397",2019,2137,66,"F","2B","CAN"
"7398",2019,2137,87,"F","2B","CAN"
"7399",2019,2139,78,"F","2B","CAN"
"7400",2019,2139,59,"F","2B","CAN"
"7401",2019,2139,81,"F","2B","CAN"
"7402",2019,2139,89,"F","2B","CAN"
"7403",2019,2139,90,"F","2B","CAN"
"7404",2019,2140,86,"F","2B","CAN"
"7405",2019,2140,71,"M","2B","CAN"
"7406",2019,2141,73,"M","2B","CAN"
"7407",2019,2142,68,"M","2B","CAN"
"7408",2019,2142,88,"F","2B","CAN"
"7409",2019,2142,76,"F","2B","CAN"
"7410",2019,2142,64,"M","2B","CAN"
"7411",2019,2142,66,"F","2B","CAN"
"7412",2019,2143,91,"F","2B","CAN"
"7413",2019,2143,83,"F","2B","CAN"
"7414",2019,2143,77,"F","2B","CAN"
"7415",2019,2143,79,"F","2B","CAN"
"7416",2019,2143,82,"F","2B","CAN"
"7417",2019,2144,84,"F","2B","CAN"
"7418",2019,2144,74,"F","2B","CAN"
"7419",2019,2144,68,"M","2B","CAN"
"7420",2019,2144,75,"F","2B","CAN"
"7421",2019,2144,76,"F","2B","CAN"
"7422",2019,2145,71,"F","2B","CAN"
"7423",2019,2145,82,"F","2B","CAN"
"7424",2019,2145,68,"M","2B","CAN"
"7425",2019,2145,72,"F","2B","CAN"
"7426",2019,2145,77,"F","2B","CAN"
"7427",2019,2146,71,"F","2B","CAN"
"7428",2019,2146,66,"M","2B","CAN"
"7429",2019,2146,56,"F","2B","CAN"
"7430",2019,2146,93,"F","2B","CAN"
"7431",2019,2146,83,"F","2B","CAN"
"7432",2019,2147,80,"F","2B","CAN"
"7433",2019,2147,71,"F","2B","CAN"
"7434",2019,2147,74,"F","2B","CAN"
"7435",2019,2147,65,"F","2B","CAN"
"7436",2019,2147,69,"F","2B","CAN"
"7437",2019,2148,69,"F","2B","CAN"
"7438",2019,2148,64,"F","2B","CAN"
"7439",2019,2148,69,"F","2B","CAN"
"7440",2019,2148,74,"M","2B","CAN"
"7441",2019,2148,71,"F","2B","CAN"
"7442",2019,2149,84,"F","2B","CAN"
"7443",2019,2149,75,"F","2B","CAN"
"7444",2019,2149,83,"F","2B","CAN"
"7445",2019,2149,90,"F","2B","CAN"
"7446",2019,2149,83,"F","2B","CAN"
"7447",2019,2150,65,"M","2B","CAN"
"7448",2019,2150,82,"F","2B","CAN"
"7449",2019,2150,78,"F","2B","CAN"
"7450",2019,2150,78,"F","2B","CAN"
"7451",2019,2150,74,"F","2B","CAN"
"7452",2019,2151,72,"F","2B","CAN"
"7453",2019,2151,89,"F","2B","CAN"
"7454",2019,2151,82,"F","2B","CAN"
"7455",2019,2151,83,"F","2B","CAN"
"7456",2019,2151,88,"F","2B","CAN"
"7457",2019,2152,63,"F","2B","CAN"
"7458",2019,2152,62,"M","2B","CAN"
"7459",2019,2152,69,"M","2B","CAN"
"7460",2019,2152,66,"M","2B","CAN"
"7461",2019,2152,65,"F","2B","CAN"
"7462",2019,2153,73,"F","2B","CAN"
"7463",2019,2153,77,"F","2B","CAN"
"7464",2019,2153,71,"F","2B","CAN"
"7465",2019,2153,83,"F","2B","CAN"
"7466",2019,2153,83,"F","2B","CAN"
"7467",2019,2154,83,"F","2B","CAN"
"7468",2019,2154,78,"F","2B","CAN"
"7469",2019,2154,68,"M","2B","CAN"
"7470",2019,2154,57,"M","2B","CAN"
"7471",2019,2154,80,"F","2B","CAN"
"7472",2019,2155,66,"M","2B","CAN"
"7473",2019,2155,75,"M","2B","CAN"
"7474",2019,2155,79,"F","2B","CAN"
"7475",2019,2155,64,"M","2B","CAN"
"7476",2019,2155,82,"F","2B","CAN"
"7477",2019,2156,80,"F","2B","CAN"
"7478",2019,2156,75,"F","2B","CAN"
"7479",2019,2156,77,"F","2B","CAN"
"7480",2019,2156,88,"F","2B","CAN"
"7481",2019,2156,81,"F","2B","CAN"
"7482",2019,2157,66,"M","2B","CAN"
"7483",2019,2157,66,"M","2B","CAN"
"7484",2019,2157,78,"F","2B","CAN"
"7485",2019,2157,70,"M","2B","CAN"
"7486",2019,2158,70,"M","2B","CAN"
"7487",2019,2158,67,"M","2B","CAN"
"7488",2019,2158,65,"M","2B","CAN"
"7489",2019,2158,64,"F","2B","CAN"
"7490",2019,2158,64,"M","2B","CAN"
"7491",2019,2159,84,"F","2B","CAN"
"7492",2019,2159,61,"M","2B","CAN"
"7493",2019,2159,64,"M","2B","CAN"
"7494",2019,2159,74,"F","2B","CAN"
"7495",2019,2159,74,"F","2B","CAN"
"7496",2019,2160,60,"M","2B","CAN"
"7497",2019,2160,33,"F","2B","CAN"
"7498",2019,2160,78,"F","2B","CAN"
"7499",2019,2160,70,"M","2B","CAN"
"7500",2019,2160,61,"M","2B","CAN"
"7501",2019,2161,78,"F","2B","CAN"
"7502",2019,2161,61,"M","2B","CAN"
"7503",2019,2161,63,"M","2B","CAN"
"7504",2019,2161,58,"M","2B","CAN"
"7505",2019,2161,63,"M","2B","CAN"
"7506",2019,2162,61,"M","2B","CAN"
"7507",2019,2162,78,"F","2B","CAN"
"7508",2019,2162,64,"M","2B","CAN"
"7509",2019,2162,60,"M","2B","CAN"
"7510",2019,2162,65,"M","2B","CAN"
"7511",2019,2163,71,"F","2B","CAN"
"7512",2019,2163,90,"F","2B","CAN"
"7513",2019,2163,61,"M","2B","CAN"
